content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Introduction,Month,Organisation,Total,NextIsLi,LastEndColon,LastLabel,Label
'UMC,'1-1-2-2-2-2-1-2-2-1-4-2-2-2-3,0,0,0,1,0,1,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Software,'1-1-2-2-2-2-1-2-2-1-5-1-1,0,0,0,1,1,1,0,0,2,2,0,1,0,0,0,0,0,0,1,1,0,0,2,I
'Adobe,'1-1-2-2-2-2-1-2-2-1-5-1-2-1,0,0,0,1,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Apple,'1-1-2-2-2-2-1-2-2-1-5-1-2-2-1,0,0,0,1,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Google IBM Intuit Microsoft Oracle SAP Symantec VMware,'1-1-2-2-2-2-1-2-2-1-5-1-2-2-2,0,0,0,1,0,2,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Telecommunications,'1-1-2-2-2-2-1-2-2-1-5-2-1-1,0,0,0,1,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'services,'1-1-2-2-2-2-1-2-2-1-5-2-1-2,0,0,0,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,1,1,0,0,2,I
'América Móvil,'1-1-2-2-2-2-1-2-2-1-5-2-2-1-1,0,0,0,1,0,2,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'AT&T,'1-1-2-2-2-2-1-2-2-1-5-2-2-1-2,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Bell Canada,'1-1-2-2-2-2-1-2-2-1-5-2-2-1-3,0,0,0,1,0,2,1,0,2,2,1,0,0,1,0,1,0,0,0,1,0,0,2,I
'Bharti Airtel,'1-1-2-2-2-2-1-2-2-1-5-2-2-2-1,0,0,0,1,0,2,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'CenturyLink,'1-1-2-2-2-2-1-2-2-1-5-2-2-2-2,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'China Mobile,'1-1-2-2-2-2-1-2-2-1-5-2-2-2-3,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,1,0,0,0,1,0,0,2,I
'China Telecom,'1-1-2-2-2-2-1-2-2-1-5-2-2-2-4,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,1,0,0,0,1,0,0,2,I
'China Unicom,'1-1-2-2-2-2-1-2-2-1-5-2-2-2-5,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,1,0,0,0,1,0,0,2,I
'Comcast,'1-1-2-2-2-2-1-2-2-1-5-2-2-2-6,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Deutsche Telekom,'1-1-2-2-2-2-1-2-2-1-5-2-2-2-7,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Hutchison,'1-1-2-2-2-2-1-2-2-1-5-2-2-2-8,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'KDDI,'1-1-2-2-2-2-1-2-2-1-5-2-2-2-9,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'KPN,'1-1-2-2-2-2-1-2-2-1-5-2-2-2-10,0,0,0,1,0,1,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'MTN,'1-1-2-2-2-2-1-2-2-1-5-2-2-3-1,0,0,0,1,0,1,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'MTS,'1-1-2-2-2-2-1-2-2-1-5-2-2-3-2,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'NTT,'1-1-2-2-2-2-1-2-2-1-5-2-2-3-3,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'NTT DoCoMo,'1-1-2-2-2-2-1-2-2-1-5-2-2-3-4,0,0,0,1,0,2,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Orange,'1-1-2-2-2-2-1-2-2-1-5-2-2-4,0,0,0,1,0,1,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,I
'Rogers,'1-1-2-2-2-2-1-2-2-1-5-2-2-5-1,0,0,0,1,0,1,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'Saudi Telecom,'1-1-2-2-2-2-1-2-2-1-5-2-2-5-2,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'SingTel,'1-1-2-2-2-2-1-2-2-1-5-2-2-5-3,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'SK Telecom,'1-1-2-2-2-2-1-2-2-1-5-2-2-5-4,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'SoftBank Mobile,'1-1-2-2-2-2-1-2-2-1-5-2-2-5-5,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Sprint Corporation,'1-1-2-2-2-2-1-2-2-1-5-2-2-5-6,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Swisscom,'1-1-2-2-2-2-1-2-2-1-5-2-2-5-7,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Telenor,'1-1-2-2-2-2-1-2-2-1-5-2-2-5-8,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Telecom Italia,'1-1-2-2-2-2-1-2-2-1-5-2-2-5-9,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Telefónica,'1-1-2-2-2-2-1-2-2-1-5-2-2-5-10,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'TeliaSonera,'1-1-2-2-2-2-1-2-2-1-5-2-2-5-11,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Verizon,'1-1-2-2-2-2-1-2-2-1-5-2-2-5-12,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'VimpelCom,'1-1-2-2-2-2-1-2-2-1-5-2-2-5-13,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Vivendi,'1-1-2-2-2-2-1-2-2-1-5-2-2-5-14,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Vodafone,'1-1-2-2-2-2-1-2-2-1-5-2-2-5-15,0,0,0,1,0,1,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
"'Methodology: FY2012/13 applicable revenues of over: group 1-3, 6-12 - US$3 billion; group 4 - US$2 billion; group 5 - US$1 billion; group 13 - US$10 billion",'1-1-2-2-2-2-1-2-2-2,1,0,0,1,0,2,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Electronics industry in the United States,'1-1-2-2-2-2-2-1,0,0,0,2,1,2,1,0,2,1,0,1,0,0,1,1,0,0,1,1,0,0,2,I
'Companies,'1-1-2-2-2-2-2-2-1-1,0,0,0,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,2,I
'Current,'1-1-2-2-2-2-2-2-1-2-1-1,0,0,0,1,1,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ADT,'1-1-2-2-2-2-2-2-1-2-1-2-1,0,0,0,1,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Apple Inc.,'1-1-2-2-2-2-2-2-1-2-1-2-2-1,0,0,0,1,1,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,1,2,I
"'Belkin International Linksys BlueStacks Bose Cisco Systems Newport Systems Solutions Comcast Dell Alienware Envisions General Electric Green Throttle Games Hasbro Tiger Electronics Hewlett-Packard Compaq Jakks Pacific Kyocera Communications LeapFrog Enterprises Lenovo Mad Catz Magnavox Microsoft Exos Motorola Mobility Nintendo Technology Development Nvidia Oberheim Electronics OnLive Ouya PowerA Radica Games Texas Instruments Valve Vizio Voxx International Acoustic Research
Jensen Electronics Whirlpool YMAX Zeebo",'1-1-2-2-2-2-2-2-1-2-1-2-2-2,2,1,0,1,0,2,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Defunct,'1-1-2-2-2-2-2-2-1-2-2-1,0,0,0,1,1,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Apollo Computer,'1-1-2-2-2-2-2-2-1-2-2-2-1,0,0,0,1,0,2,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
"'Atari, Inc",'1-1-2-2-2-2-2-2-1-2-2-2-2,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Atari Corporation,'1-1-2-2-2-2-2-2-1-2-2-2-3,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Coleco,'1-1-2-2-2-2-2-2-1-2-2-2-4,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Convex Computer,'1-1-2-2-2-2-2-2-1-2-2-2-5,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Danger,'1-1-2-2-2-2-2-2-1-2-2-2-6,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Digital Ocean,'1-1-2-2-2-2-2-2-1-2-2-2-7,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Entex Industries,'1-1-2-2-2-2-2-2-1-2-2-2-8,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Galoob,'1-1-2-2-2-2-2-2-1-2-2-2-9,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Indrema,'1-1-2-2-2-2-2-2-1-2-2-2-10,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Motorola,'1-1-2-2-2-2-2-2-1-2-2-2-11,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Procket Networks,'1-1-2-2-2-2-2-2-1-2-2-2-12,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Quasar,'1-1-2-2-2-2-2-2-1-2-2-2-13,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Radio Shack,'1-1-2-2-2-2-2-2-1-2-2-2-14,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'RCA,'1-1-2-2-2-2-2-2-1-2-2-2-15,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Service Games,'1-1-2-2-2-2-2-2-1-2-2-2-16,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Telebit,'1-1-2-2-2-2-2-2-1-2-2-2-17,0,0,0,1,0,1,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Other,'1-1-2-2-2-2-2-2-2-1,0,0,0,1,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,2,I
'International CES,'1-1-2-2-2-2-2-2-2-2,0,1,0,1,0,2,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,I
